transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,sender_country,receiver_country,device_id,ip_hash,sender_account_age_days,receiver_account_age_days,scenario
TX-000531,2026-05-17T20:59:00,ACC-NORMAL-0158,ACC-NORMAL-0039,22137.93,JPY,atm,SG,AU,DEV-5053,hash_48bfb602bcd2e8eb,2741,696,
TX-000532,2026-05-19T04:33:00,ACC-NORMAL-0113,ACC-NORMAL-0161,20964.56,USD,online,AU,CH,DEV-6846,hash_ea4f4a80dc412176,292,269,
TX-000533,2026-05-29T17:59:00,ACC-NORMAL-0083,ACC-NORMAL-0122,6817.64,EUR,wire,DE,JP,DEV-9835,hash_9740b2122d5245f4,2080,1004,
TX-000534,2026-06-04T23:40:00,ACC-NORMAL-0152,ACC-NORMAL-0116,21933.57,CHF,wire,DE,FR,DEV-9745,hash_e8af301f4f45f6f7,270,2440,
TX-000535,2026-06-01T07:51:00,ACC-NORMAL-0088,ACC-NORMAL-0124,2247.96,CAD,atm,AU,AE,DEV-7753,hash_27dd1ac44282b6e4,656,907,
TX-000536,2026-05-15T16:52:00,ACC-NORMAL-0077,ACC-NORMAL-0002,18959.75,CAD,branch,JP,FR,DEV-5698,hash_88fc3da1781d5b6c,3105,1033,
TX-000537,2026-06-13T15:48:00,ACC-NORMAL-0002,ACC-NORMAL-0177,11931.91,SGD,online,FR,CH,DEV-5799,hash_3b30ee9798d53cf5,1033,2722,
TX-000538,2026-05-26T06:26:00,ACC-NORMAL-0001,ACC-NORMAL-0141,22055.23,SGD,wire,JP,DE,DEV-5094,hash_b7062cfa29cc0789,132,1758,
TX-000539,2026-05-27T12:14:00,ACC-NORMAL-0188,ACC-NORMAL-0165,6581.88,JPY,wire,GB,SG,DEV-9464,hash_ccca1e14c3b8c80f,439,2422,
TX-000540,2026-06-05T08:18:00,ACC-NORMAL-0156,ACC-NORMAL-0178,16214.94,AUD,mobile,CA,AE,DEV-7765,hash_da7dcc533020cf06,1198,2345,
TX-000541,2026-05-19T09:07:00,ACC-NORMAL-0017,ACC-NORMAL-0047,15925.95,AED,mobile,JP,AE,DEV-5458,hash_9f6ccab4b3522c18,1423,2651,
TX-000542,2026-05-25T00:09:00,ACC-NORMAL-0125,ACC-NORMAL-0048,1250.31,USD,mobile,CH,AU,DEV-4046,hash_1a2e9864f8eaca36,571,929,
TX-000543,2026-05-19T22:28:00,ACC-NORMAL-0072,ACC-NORMAL-0068,18180.41,GBP,branch,SG,DE,DEV-3468,hash_7e5b3ac903c501fe,2470,656,
TX-000544,2026-05-28T09:50:00,ACC-NORMAL-0055,ACC-NORMAL-0088,19988.56,AED,atm,SG,AU,DEV-1519,hash_14898025548b2ce3,900,656,
TX-000545,2026-05-16T08:49:00,ACC-NORMAL-0192,ACC-NORMAL-0037,9816.62,AED,mobile,GB,JP,DEV-3975,hash_e54c87393133839e,3638,1586,
TX-000546,2026-06-10T00:07:00,ACC-NORMAL-0064,ACC-NORMAL-0098,24365.22,SGD,branch,DE,SG,DEV-8257,hash_bcd499753f46057b,928,3027,
TX-000547,2026-05-29T23:49:00,ACC-NORMAL-0008,ACC-NORMAL-0051,2358.07,AED,branch,FR,AU,DEV-7375,hash_f6121d2cae7300eb,925,3327,
TX-000548,2026-05-20T20:46:00,ACC-NORMAL-0079,ACC-NORMAL-0083,1064.23,CHF,mobile,JP,DE,DEV-3001,hash_7b31dcdc40d91a8e,486,2080,
TX-000549,2026-05-21T11:56:00,ACC-NORMAL-0163,ACC-NORMAL-0076,1311.67,GBP,branch,AU,AE,DEV-4866,hash_6f2537cea206527c,279,2822,
TX-000550,2026-05-20T08:37:00,ACC-NORMAL-0083,ACC-NORMAL-0003,3000.04,USD,branch,DE,GB,DEV-1688,hash_c891d55d94c176b9,2080,601,
TX-000551,2026-06-06T19:09:00,ACC-NORMAL-0176,ACC-NORMAL-0121,9291.25,JPY,online,CA,AE,DEV-3583,hash_176617957ffab493,365,320,
TX-000552,2026-05-25T20:03:00,ACC-NORMAL-0175,ACC-NORMAL-0158,1503.78,CHF,branch,CH,SG,DEV-2759,hash_7ce3456320363a73,192,2741,
TX-000553,2026-06-01T20:48:00,ACC-NORMAL-0059,ACC-NORMAL-0082,8689.47,JPY,wire,AE,JP,DEV-1349,hash_60b57717b072afc8,3081,2987,
TX-000554,2026-05-19T08:57:00,ACC-NORMAL-0091,ACC-NORMAL-0186,996.82,CHF,wire,CH,SG,DEV-5828,hash_b271115b8af09ec3,32,68,
TX-000555,2026-06-02T05:34:00,ACC-NORMAL-0125,ACC-NORMAL-0048,8698.14,AUD,wire,CH,AU,DEV-3627,hash_87f89f6211a1e557,571,929,
TX-000556,2026-05-24T08:34:00,ACC-NORMAL-0039,ACC-NORMAL-0116,9184.15,CHF,online,AU,FR,DEV-7210,hash_2f7f2cd7bbd0fe6c,696,2440,
TX-000557,2026-06-11T11:49:00,ACC-NORMAL-0004,ACC-NORMAL-0159,15508.73,GBP,atm,AE,FR,DEV-9830,hash_63329992d1ad3e51,2801,664,
TX-000558,2026-06-05T15:49:00,ACC-NORMAL-0048,ACC-NORMAL-0135,13791.18,AUD,mobile,AU,CA,DEV-6285,hash_a41247a268e8f311,929,278,
TX-000559,2026-05-18T16:42:00,ACC-NORMAL-0082,ACC-NORMAL-0028,1676.33,EUR,branch,JP,JP,DEV-1512,hash_1b67f7bb33bb7382,2987,2291,
TX-000560,2026-05-18T01:36:00,ACC-NORMAL-0124,ACC-NORMAL-0049,16047.37,AED,wire,AE,US,DEV-9615,hash_b38950ce9fbc879e,907,3482,
TX-000561,2026-05-16T11:14:00,ACC-NORMAL-0151,ACC-NORMAL-0065,15152.78,USD,online,CA,SG,DEV-4419,hash_7dccc026a7df30b2,905,2117,
TX-000562,2026-06-09T20:03:00,ACC-NORMAL-0020,ACC-NORMAL-0120,9029.54,CAD,wire,GB,AU,DEV-1955,hash_9def57b4d2da43ec,448,158,
TX-000563,2026-05-16T23:04:00,ACC-NORMAL-0068,ACC-NORMAL-0136,20863.07,JPY,online,DE,AU,DEV-9511,hash_19e9e3a418dcceb6,656,3012,
TX-000564,2026-06-01T12:12:00,ACC-NORMAL-0185,ACC-NORMAL-0059,4836.06,EUR,branch,GB,AE,DEV-7802,hash_1b02fa24bf00f56c,3109,3081,
TX-000565,2026-06-02T11:43:00,ACC-NORMAL-0196,ACC-NORMAL-0163,11473.43,GBP,wire,AE,AU,DEV-3733,hash_2e2e77a4cadec379,3445,279,
TX-000566,2026-05-31T10:42:00,ACC-NORMAL-0140,ACC-NORMAL-0102,3962.83,AED,mobile,DE,SG,DEV-6772,hash_50adff63e7094153,1867,555,
TX-000567,2026-06-11T11:26:00,ACC-NORMAL-0140,ACC-NORMAL-0083,19106.97,CAD,wire,DE,DE,DEV-4943,hash_8bae295e902a405c,1867,2080,
TX-000568,2026-06-08T17:59:00,ACC-NORMAL-0054,ACC-NORMAL-0097,18617.01,AED,atm,AU,GB,DEV-8331,hash_65a7ba30f5b70dd9,2353,352,
TX-000569,2026-05-16T09:38:00,ACC-NORMAL-0000,ACC-NORMAL-0186,417.4,AUD,branch,GB,SG,DEV-1107,hash_fc0145e14ce2afa2,2649,68,
TX-000570,2026-06-11T10:01:00,ACC-NORMAL-0056,ACC-NORMAL-0054,19290.36,CHF,atm,SG,AU,DEV-9376,hash_92174fb08e6b3085,1650,2353,
TX-000571,2026-05-18T01:29:00,ACC-NORMAL-0146,ACC-NORMAL-0039,8897.84,AUD,branch,AE,AU,DEV-7014,hash_95082801e3be7ca0,2701,696,
TX-000572,2026-05-23T09:05:00,ACC-NORMAL-0063,ACC-NORMAL-0059,14266.47,JPY,mobile,AU,AE,DEV-2264,hash_531f04afb93c92d5,1665,3081,
TX-000573,2026-05-30T22:44:00,ACC-NORMAL-0123,ACC-NORMAL-0044,14410.05,AUD,online,SG,FR,DEV-1612,hash_ceef7261bb1502ea,2770,2217,
TX-000574,2026-05-17T01:58:00,ACC-NORMAL-0147,ACC-NORMAL-0097,19274.83,SGD,atm,US,GB,DEV-7824,hash_de2a2ddfee249b72,3454,352,
TX-000575,2026-05-22T23:41:00,ACC-NORMAL-0030,ACC-NORMAL-0198,21238.46,SGD,online,AU,AE,DEV-1886,hash_863dfcd64e0648d0,3559,2535,
TX-000576,2026-06-01T18:09:00,ACC-NORMAL-0010,ACC-NORMAL-0082,8177.52,EUR,branch,AE,JP,DEV-1827,hash_bb48bbbaac735be0,138,2987,
TX-000577,2026-06-08T19:36:00,ACC-NORMAL-0100,ACC-NORMAL-0115,12623.19,SGD,branch,AE,FR,DEV-5747,hash_64f2502ec94f6ed3,3145,2298,
TX-000578,2026-05-25T02:30:00,ACC-NORMAL-0037,ACC-NORMAL-0033,14290.3,CHF,online,JP,FR,DEV-7540,hash_15c7bc834336ffe5,1586,217,
TX-000579,2026-05-28T22:08:00,ACC-NORMAL-0102,ACC-NORMAL-0129,19053.2,CHF,wire,SG,GB,DEV-4245,hash_65339cf07ce4770e,555,809,
TX-000580,2026-05-21T17:39:00,ACC-NORMAL-0166,ACC-NORMAL-0146,24927.0,JPY,mobile,AE,AE,DEV-4970,hash_44296ca21257429e,2089,2701,
TX-000581,2026-05-25T21:59:00,ACC-NORMAL-0198,ACC-NORMAL-0110,14404.7,SGD,online,AE,AE,DEV-7939,hash_592ab43d5d822e3a,2535,1824,
TX-000582,2026-05-26T19:41:00,ACC-NORMAL-0048,ACC-NORMAL-0083,614.93,EUR,atm,AU,DE,DEV-6729,hash_d25355159dc0a8b5,929,2080,
TX-000583,2026-05-19T14:02:00,ACC-NORMAL-0113,ACC-NORMAL-0160,23106.09,JPY,branch,AU,FR,DEV-7124,hash_c1fad75327ef0a4b,292,1245,
TX-000584,2026-05-18T23:03:00,ACC-NORMAL-0186,ACC-NORMAL-0021,6083.78,EUR,mobile,SG,GB,DEV-5713,hash_57e0a1f103840661,68,1586,
TX-000585,2026-05-24T14:30:00,ACC-NORMAL-0177,ACC-NORMAL-0028,578.48,CHF,branch,CH,JP,DEV-4471,hash_8be27516342c5348,2722,2291,
TX-000586,2026-05-23T17:30:00,ACC-NORMAL-0133,ACC-NORMAL-0193,15579.82,USD,branch,US,FR,DEV-7170,hash_e7f2418a953fcfd4,3568,3631,
TX-000587,2026-05-16T08:10:00,ACC-NORMAL-0169,ACC-NORMAL-0134,1512.15,AUD,branch,DE,GB,DEV-1869,hash_a79e36267707ac0e,3517,2788,
TX-000588,2026-05-27T21:17:00,ACC-NORMAL-0002,ACC-NORMAL-0018,16577.91,GBP,atm,FR,FR,DEV-1312,hash_de0e9c534ae0fd7a,1033,666,
TX-000589,2026-05-22T12:32:00,ACC-NORMAL-0166,ACC-NORMAL-0098,24415.53,CAD,online,AE,SG,DEV-8940,hash_98dbf732dde4d194,2089,3027,
TX-000590,2026-05-20T06:32:00,ACC-NORMAL-0136,ACC-NORMAL-0022,24170.12,USD,mobile,AU,AU,DEV-1651,hash_ec19e4eb3f551740,3012,1500,
TX-000591,2026-05-25T15:25:00,ACC-NORMAL-0135,ACC-NORMAL-0078,18612.32,CAD,online,CA,AU,DEV-6765,hash_a00f230b5afa0fb3,278,3178,
TX-000592,2026-05-31T08:51:00,ACC-NORMAL-0077,ACC-NORMAL-0060,1559.62,SGD,atm,JP,JP,DEV-1482,hash_8e10814ff1b2f143,3105,2237,
TX-000593,2026-05-19T10:57:00,ACC-NORMAL-0071,ACC-NORMAL-0057,9827.24,GBP,branch,CA,JP,DEV-7262,hash_f5ea4128854dc3bf,1606,615,
TX-000594,2026-06-11T20:43:00,ACC-NORMAL-0173,ACC-NORMAL-0156,5693.43,EUR,branch,FR,CA,DEV-7987,hash_4ff85111f8751fd4,2363,1198,
TX-000595,2026-05-29T17:08:00,ACC-NORMAL-0154,ACC-NORMAL-0084,5176.86,CHF,branch,JP,GB,DEV-4314,hash_235b275bdcd28b97,1629,2109,
TX-000596,2026-06-06T16:58:00,ACC-NORMAL-0079,ACC-NORMAL-0177,3389.96,EUR,branch,JP,CH,DEV-6201,hash_8eadda9a115c42cd,486,2722,
TX-000597,2026-05-18T05:20:00,ACC-NORMAL-0136,ACC-NORMAL-0185,20989.67,USD,branch,AU,GB,DEV-6221,hash_f90fb6e4e15052f3,3012,3109,
TX-000598,2026-05-24T14:47:00,ACC-NORMAL-0105,ACC-NORMAL-0106,23344.88,EUR,atm,CH,FR,DEV-4079,hash_21acfdb51b555f6d,3603,1763,
TX-000599,2026-06-08T19:39:00,ACC-NORMAL-0047,ACC-NORMAL-0006,6678.9,JPY,mobile,AE,US,DEV-4804,hash_aff7ff5d3b1d12cf,2651,1758,
TX-000600,2026-05-17T22:49:00,ACC-NORMAL-0006,ACC-NORMAL-0092,11920.29,AED,mobile,US,SG,DEV-7126,hash_da2527952f191516,1758,1357,
TX-000601,2026-05-30T04:10:00,ACC-NORMAL-0099,ACC-NORMAL-0126,4839.56,SGD,online,GB,SG,DEV-1245,hash_451575b9ece9504b,3372,2390,
TX-000602,2026-06-07T21:12:00,ACC-NORMAL-0105,ACC-NORMAL-0056,18946.84,EUR,online,CH,SG,DEV-8197,hash_9df79a27ddfc2a92,3603,1650,
TX-000603,2026-05-25T14:56:00,ACC-NORMAL-0125,ACC-NORMAL-0177,6177.13,USD,wire,CH,CH,DEV-7232,hash_501a0ccfb85f164b,571,2722,
TX-000604,2026-06-07T18:38:00,ACC-NORMAL-0100,ACC-NORMAL-0157,13408.62,CHF,online,AE,AE,DEV-2791,hash_74f76d09739cafa5,3145,2883,
TX-000605,2026-05-31T17:25:00,ACC-NORMAL-0010,ACC-NORMAL-0063,24595.93,CHF,online,AE,AU,DEV-7347,hash_c3e1847c8420e0d8,138,1665,
TX-000606,2026-05-21T09:28:00,ACC-NORMAL-0161,ACC-NORMAL-0012,9957.02,AUD,atm,CH,FR,DEV-8558,hash_6c267b562a9edda7,269,1748,
TX-000607,2026-06-13T01:44:00,ACC-NORMAL-0075,ACC-NORMAL-0157,12929.07,AED,branch,GB,AE,DEV-8400,hash_b8ff615c172720fa,2816,2883,
TX-000608,2026-05-20T18:57:00,ACC-NORMAL-0128,ACC-NORMAL-0028,17405.89,SGD,branch,CA,JP,DEV-7775,hash_736d417c52ce55e3,3337,2291,
TX-000609,2026-05-29T18:57:00,ACC-NORMAL-0006,ACC-NORMAL-0046,17818.73,AED,branch,US,JP,DEV-2477,hash_52f69081400564b8,1758,1584,
TX-000610,2026-06-13T22:50:00,ACC-NORMAL-0177,ACC-NORMAL-0166,4108.21,GBP,online,CH,AE,DEV-2870,hash_730bc657b4cb4613,2722,2089,
TX-000611,2026-05-17T16:45:00,ACC-NORMAL-0162,ACC-NORMAL-0092,9608.34,EUR,mobile,AE,SG,DEV-7204,hash_616f760a8ce377d7,3043,1357,
TX-000612,2026-05-20T10:36:00,ACC-NORMAL-0011,ACC-NORMAL-0197,21783.92,EUR,branch,AE,JP,DEV-3369,hash_c4e775b92dca365a,844,2911,
TX-000613,2026-05-28T09:19:00,ACC-NORMAL-0182,ACC-NORMAL-0013,18256.74,AUD,wire,DE,CH,DEV-3960,hash_e606d7c21e18046d,1651,1869,
TX-000614,2026-05-15T19:48:00,ACC-NORMAL-0033,ACC-NORMAL-0052,6335.24,AED,wire,FR,JP,DEV-9169,hash_ceb557ac8b22e445,217,1673,
TX-000615,2026-06-12T15:15:00,ACC-NORMAL-0001,ACC-NORMAL-0156,5429.68,AED,wire,JP,CA,DEV-7719,hash_1453e17e711ebe6f,132,1198,
TX-000616,2026-05-15T07:56:00,ACC-NORMAL-0153,ACC-NORMAL-0154,13688.07,CHF,mobile,US,JP,DEV-4401,hash_2f51ac6e0c85f154,1582,1629,
TX-000617,2026-06-04T11:02:00,ACC-NORMAL-0037,ACC-NORMAL-0014,3642.91,AUD,online,JP,US,DEV-6424,hash_1673aefbeb9e54e0,1586,1169,
TX-000618,2026-05-28T05:10:00,ACC-NORMAL-0012,ACC-NORMAL-0028,16805.54,CHF,mobile,FR,JP,DEV-3906,hash_7491050cf75efed8,1748,2291,
TX-000619,2026-05-26T01:05:00,ACC-NORMAL-0191,ACC-NORMAL-0148,19215.11,CAD,atm,AU,FR,DEV-7208,hash_11529a73d1fcdedd,572,412,
TX-000620,2026-06-10T17:04:00,ACC-NORMAL-0194,ACC-NORMAL-0109,7327.89,GBP,branch,JP,AU,DEV-5496,hash_86eced9954470290,1543,1664,
TX-000621,2026-05-21T22:13:00,ACC-NORMAL-0105,ACC-NORMAL-0135,15305.22,CHF,online,CH,CA,DEV-2436,hash_b95cec2d7bd15655,3603,278,
TX-000622,2026-06-13T22:18:00,ACC-NORMAL-0176,ACC-NORMAL-0154,10682.07,AUD,atm,CA,JP,DEV-9608,hash_feb9ea24933c8d00,365,1629,
TX-000623,2026-06-13T04:39:00,ACC-NORMAL-0159,ACC-NORMAL-0090,14070.23,AED,mobile,FR,AE,DEV-9069,hash_2e0e6673ced7cd17,664,2239,
TX-000624,2026-06-06T09:12:00,ACC-NORMAL-0156,ACC-NORMAL-0059,49.51,AED,online,CA,AE,DEV-2932,hash_d91b1a04bccaba38,1198,3081,
TX-000625,2026-05-28T13:02:00,ACC-NORMAL-0053,ACC-NORMAL-0158,8351.47,JPY,mobile,FR,SG,DEV-1185,hash_3381001fa3ff8fd2,301,2741,
TX-000626,2026-05-23T02:19:00,ACC-NORMAL-0176,ACC-NORMAL-0072,7514.1,CAD,mobile,CA,SG,DEV-1100,hash_af92ef221d2467e2,365,2470,
TX-000627,2026-05-27T23:36:00,ACC-NORMAL-0085,ACC-NORMAL-0088,15403.67,EUR,online,JP,AU,DEV-4178,hash_d5759337549c9eb9,3595,656,
TX-000628,2026-05-30T15:51:00,ACC-NORMAL-0086,ACC-NORMAL-0173,898.6,AED,branch,AE,FR,DEV-3545,hash_75eb0e8fa090360d,3477,2363,
TX-000629,2026-05-29T13:59:00,ACC-NORMAL-0137,ACC-NORMAL-0085,18567.19,AUD,mobile,GB,JP,DEV-6169,hash_892fca698e2017e1,3309,3595,
TX-000630,2026-06-02T21:21:00,ACC-NORMAL-0004,ACC-NORMAL-0054,19990.39,GBP,atm,AE,AU,DEV-3446,hash_d73aae7b47cc3a66,2801,2353,
TX-000631,2026-05-27T20:34:00,ACC-NORMAL-0007,ACC-NORMAL-0087,21061.72,SGD,mobile,GB,FR,DEV-4070,hash_1de987a2985e7e89,152,2524,
TX-000632,2026-06-06T10:45:00,ACC-NORMAL-0192,ACC-NORMAL-0078,800.39,GBP,wire,GB,AU,DEV-9143,hash_3cd61f5ee0864418,3638,3178,
TX-000633,2026-06-10T09:13:00,ACC-NORMAL-0095,ACC-NORMAL-0116,13132.26,GBP,branch,US,FR,DEV-7131,hash_0992b886c8f216c1,1010,2440,
TX-000634,2026-06-13T02:28:00,ACC-NORMAL-0199,ACC-NORMAL-0051,12654.81,CHF,wire,AE,AU,DEV-3524,hash_5711d5fd30b1b67b,62,3327,
TX-000635,2026-06-11T16:19:00,ACC-NORMAL-0123,ACC-NORMAL-0188,19390.57,GBP,branch,SG,GB,DEV-9456,hash_fe22eba1ad3d581e,2770,439,
TX-000636,2026-06-07T01:29:00,ACC-NORMAL-0033,ACC-NORMAL-0053,9695.83,GBP,mobile,FR,FR,DEV-1067,hash_eeada90c4f9c78bf,217,301,
TX-000637,2026-06-11T19:55:00,ACC-NORMAL-0011,ACC-NORMAL-0176,2186.03,USD,wire,AE,CA,DEV-2689,hash_c4246277854494ab,844,365,
TX-000638,2026-05-24T00:36:00,ACC-NORMAL-0168,ACC-NORMAL-0191,18964.76,CAD,branch,GB,AU,DEV-4285,hash_495c7ac8314aabdd,2110,572,
TX-000639,2026-05-25T14:42:00,ACC-NORMAL-0070,ACC-NORMAL-0137,2950.09,EUR,branch,GB,GB,DEV-5483,hash_03e7dd211d4d46d6,2472,3309,
TX-000640,2026-05-31T03:13:00,ACC-NORMAL-0159,ACC-NORMAL-0143,13567.79,CAD,mobile,FR,GB,DEV-5440,hash_f17aa7a9243d116d,664,1053,
TX-000641,2026-06-02T07:10:00,ACC-NORMAL-0180,ACC-NORMAL-0072,1790.36,CAD,mobile,AU,SG,DEV-9856,hash_0cfc64207192e443,866,2470,
TX-000642,2026-05-30T21:03:00,ACC-NORMAL-0033,ACC-NORMAL-0007,2657.11,GBP,online,FR,GB,DEV-7987,hash_2dd1d45b6454a82a,217,152,
TX-000643,2026-06-12T18:40:00,ACC-NORMAL-0180,ACC-NORMAL-0152,20906.0,CAD,wire,AU,DE,DEV-6119,hash_d143e0a25513b74f,866,270,
TX-000644,2026-06-08T21:51:00,ACC-NORMAL-0050,ACC-NORMAL-0183,13341.79,EUR,wire,US,JP,DEV-2522,hash_cd66d79dd0170108,968,2781,
TX-000645,2026-05-18T14:19:00,ACC-NORMAL-0178,ACC-NORMAL-0119,17115.1,AED,wire,AE,GB,DEV-4796,hash_394a97fdf28bf846,2345,967,
TX-000646,2026-05-23T11:25:00,ACC-NORMAL-0036,ACC-NORMAL-0158,4591.99,CAD,atm,GB,SG,DEV-8426,hash_07bf63ee7ccd3dc0,3579,2741,
TX-000647,2026-05-18T11:30:00,ACC-NORMAL-0016,ACC-NORMAL-0122,11536.43,AUD,branch,CA,JP,DEV-6711,hash_931e1d4d9abc9859,2889,1004,
TX-000648,2026-05-18T12:52:00,ACC-NORMAL-0032,ACC-NORMAL-0131,17859.68,CAD,online,GB,CA,DEV-2162,hash_4d579d00cadcc10f,2915,1481,
TX-000649,2026-05-27T18:26:00,ACC-NORMAL-0136,ACC-NORMAL-0118,5972.0,CHF,branch,AU,US,DEV-3605,hash_7b7ce7ccf950f7fa,3012,2929,
TX-000650,2026-05-25T06:52:00,ACC-NORMAL-0098,ACC-NORMAL-0016,17354.56,SGD,wire,SG,CA,DEV-6606,hash_b1b2b5f88b661d1f,3027,2889,
TX-000651,2026-06-05T21:04:00,ACC-NORMAL-0060,ACC-NORMAL-0044,18486.78,AED,mobile,JP,FR,DEV-2873,hash_98986758979800c3,2237,2217,
TX-000652,2026-06-01T03:52:00,ACC-NORMAL-0118,ACC-NORMAL-0083,11135.95,SGD,atm,US,DE,DEV-2140,hash_1bd6b03d9927839b,2929,2080,
TX-000653,2026-06-08T12:20:00,ACC-NORMAL-0175,ACC-NORMAL-0152,12362.44,GBP,online,CH,DE,DEV-4565,hash_23900c1dd1291d13,192,270,
TX-000654,2026-06-04T00:48:00,ACC-NORMAL-0148,ACC-NORMAL-0194,3676.67,AED,branch,FR,JP,DEV-9704,hash_63d5e7504a9ff50e,412,1543,
TX-000655,2026-05-29T06:13:00,ACC-NORMAL-0157,ACC-NORMAL-0147,17041.1,AUD,atm,AE,US,DEV-5989,hash_f17e4a71eb22ec1d,2883,3454,
TX-000656,2026-06-13T11:05:00,ACC-NORMAL-0111,ACC-NORMAL-0184,14572.35,CHF,mobile,GB,AU,DEV-7622,hash_20a77d78d8feb8de,1879,1902,
TX-000657,2026-05-26T17:03:00,ACC-NORMAL-0075,ACC-NORMAL-0015,31.07,CAD,mobile,GB,DE,DEV-2797,hash_483edd69dc7abd16,2816,3138,
TX-000658,2026-05-28T22:37:00,ACC-NORMAL-0007,ACC-NORMAL-0061,9862.77,SGD,atm,GB,CH,DEV-7652,hash_6f689d6561ae3f21,152,3089,
TX-000659,2026-06-05T05:30:00,ACC-NORMAL-0139,ACC-NORMAL-0054,3485.33,SGD,mobile,AE,AU,DEV-6902,hash_6acff20fd707cb6d,809,2353,
TX-000660,2026-06-11T21:08:00,ACC-NORMAL-0039,ACC-NORMAL-0074,3365.59,USD,online,AU,US,DEV-3359,hash_e288109db8a9b014,696,2296,
TX-000661,2026-05-28T04:05:00,ACC-NORMAL-0124,ACC-NORMAL-0169,3439.13,AED,wire,AE,DE,DEV-7974,hash_2e07336d9f8d367d,907,3517,
TX-000662,2026-05-28T17:52:00,ACC-NORMAL-0116,ACC-NORMAL-0131,11256.64,JPY,atm,FR,CA,DEV-4044,hash_9ac550236cbdd931,2440,1481,
TX-000663,2026-05-30T23:15:00,ACC-NORMAL-0001,ACC-NORMAL-0148,17806.13,SGD,atm,JP,FR,DEV-9948,hash_5df1bf6f938bd3f8,132,412,
TX-000664,2026-06-02T15:45:00,ACC-NORMAL-0008,ACC-NORMAL-0010,9220.78,AED,mobile,FR,AE,DEV-2311,hash_baed6f49245fd841,925,138,
TX-000665,2026-06-11T08:29:00,ACC-NORMAL-0187,ACC-NORMAL-0134,12928.57,GBP,mobile,CH,GB,DEV-5017,hash_a1731ed878f2961c,2574,2788,
TX-000666,2026-06-05T02:43:00,ACC-NORMAL-0189,ACC-NORMAL-0169,15845.85,AUD,mobile,FR,DE,DEV-1864,hash_57f2a45fe7515d4b,2232,3517,
TX-000667,2026-05-30T14:32:00,ACC-NORMAL-0136,ACC-NORMAL-0002,22652.32,CAD,mobile,AU,FR,DEV-7897,hash_f5e8a7e15a589b67,3012,1033,
TX-000668,2026-05-20T01:44:00,ACC-NORMAL-0075,ACC-NORMAL-0074,23072.38,AUD,atm,GB,US,DEV-2006,hash_79210c7ca119ceee,2816,2296,
TX-000669,2026-06-02T01:42:00,ACC-NORMAL-0148,ACC-NORMAL-0043,24759.22,USD,mobile,FR,DE,DEV-5699,hash_151f62f97c193e6f,412,2525,
TX-000670,2026-05-17T08:16:00,ACC-NORMAL-0032,ACC-NORMAL-0130,3322.14,AUD,atm,GB,CA,DEV-5209,hash_bdce4d4d03a2cee9,2915,427,
TX-000671,2026-05-20T18:47:00,ACC-NORMAL-0028,ACC-NORMAL-0155,3786.88,CAD,wire,JP,SG,DEV-3873,hash_c853bc5542e17302,2291,3241,
TX-000672,2026-05-30T05:51:00,ACC-NORMAL-0179,ACC-NORMAL-0060,13189.45,CAD,online,JP,JP,DEV-2382,hash_252352f6f7a3f6a6,1325,2237,
TX-000673,2026-06-10T15:48:00,ACC-NORMAL-0152,ACC-NORMAL-0039,24839.7,JPY,wire,DE,AU,DEV-8211,hash_a33817fab9db1388,270,696,
TX-000674,2026-06-02T23:53:00,ACC-NORMAL-0042,ACC-NORMAL-0054,8633.44,GBP,atm,GB,AU,DEV-1860,hash_76c9aeb22ae7dc19,2904,2353,
TX-000675,2026-05-24T15:47:00,ACC-NORMAL-0102,ACC-NORMAL-0122,23706.81,JPY,mobile,SG,JP,DEV-7222,hash_b4a2b699aefa823b,555,1004,
TX-000676,2026-05-23T04:33:00,ACC-NORMAL-0099,ACC-NORMAL-0122,21758.24,AUD,online,GB,JP,DEV-8353,hash_adb1be7a61cb0527,3372,1004,
TX-000677,2026-06-05T01:06:00,ACC-NORMAL-0080,ACC-NORMAL-0136,22943.63,SGD,atm,DE,AU,DEV-5466,hash_453417b555c06c8e,1810,3012,
TX-000678,2026-05-23T20:37:00,ACC-NORMAL-0068,ACC-NORMAL-0025,9784.93,JPY,branch,DE,SG,DEV-9518,hash_ad7eeff756604762,656,3018,
TX-000679,2026-05-25T17:00:00,ACC-NORMAL-0176,ACC-NORMAL-0046,16823.32,USD,online,CA,JP,DEV-7737,hash_8677b81d1902c93b,365,1584,
TX-000680,2026-05-29T11:14:00,ACC-NORMAL-0026,ACC-NORMAL-0176,18134.01,JPY,atm,GB,CA,DEV-1557,hash_9e90d10706113bfe,2226,365,
TX-000681,2026-06-03T21:57:00,ACC-NORMAL-0023,ACC-NORMAL-0014,20888.12,GBP,mobile,JP,US,DEV-2965,hash_db3fb4a2161d6acf,2502,1169,
TX-000682,2026-05-27T21:48:00,ACC-NORMAL-0154,ACC-NORMAL-0033,22498.43,EUR,mobile,JP,FR,DEV-2816,hash_2f2bdc13b2165b5a,1629,217,
TX-000683,2026-05-29T21:59:00,ACC-NORMAL-0064,ACC-NORMAL-0076,1902.1,AUD,wire,DE,AE,DEV-7995,hash_e744aa30b1356d67,928,2822,
